% 1. Title: Consent information from Experiment 1
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp  STRING
@ATTRIBUTE event  {CONSENT,SKILLTEST,SURVEY}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE consent_date STRING
@ATTRIBUTE test1 {false, true}
@ATTRIBUTE test2 {false, true}
@ATTRIBUTE test3 {false, true}
@ATTRIBUTE test4 {false, true}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell}
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
"2014 10 24 09:26:34.532000",CONSENT,200_1,1.414157194532E12,false,false,false,false,0,97709.0,,,,,,
"2014 10 24 09:26:59.472000",CONSENT,201_1,1.414157219472E12,false,true,false,false,1,106204.0,,,,,,
"2014 10 24 09:27:05.655000",CONSENT,202_1,1.414157225655E12,false,false,true,false,1,15170.0,,,,,,
"2014 10 24 09:27:30.704000",CONSENT,203_1,1.414157250704E12,,,,,,,,,,,,
"2014 10 24 09:27:37.112000",CONSENT,204_1,1.414157257112E12,false,false,false,false,0,106556.0,,,,,,
"2014 10 24 09:28:04.354000",CONSENT,205_1,1.414157284354E12,false,false,false,false,0,18640.0,,,,,,
"2014 10 24 09:28:34.497000",CONSENT,206_1,1.414157314497E12,false,true,false,false,1,55370.0,,,,,,
"2014 10 24 09:28:35.492000",CONSENT,207_1,1.414157315492E12,false,false,false,false,0,632081.0,,,,,,
"2014 10 24 09:28:39.411000",CONSENT,208_1,1.414157319411E12,,,,,,,,,,,,
"2014 10 24 09:29:02.261000",CONSENT,209_1,1.414157342261E12,false,false,false,true,1,6765.0,,,,,,
"2014 10 24 09:29:24.205000",CONSENT,210_1,1.414157364205E12,,,,,,,,,,,,
"2014 10 24 09:29:24.579000",CONSENT,211_1,1.414157364579E12,false,true,false,false,1,167288.0,,,,,,
"2014 10 24 09:29:25.510000",CONSENT,212_1,1.41415736551E12,false,false,true,false,1,12903.0,,,,,,
"2014 10 24 09:29:35.756000",CONSENT,213_1,1.414157375756E12,true,false,true,false,2,48909.0,,,,,,
"2014 10 24 09:29:43.581000",CONSENT,214_1,1.414157383581E12,,,,,,,,,,,,
"2014 10 24 09:29:43.634000",CONSENT,215_1,1.414157383634E12,,,,,,,,,,,,
"2014 10 24 09:29:44.793000",CONSENT,216_1,1.414157384793E12,false,false,false,false,0,6615.0,,,,,,
"2014 10 24 09:29:50.733000",CONSENT,217_1,1.414157390733E12,true,true,false,false,2,99868.0,"It is interesting task.",Male,3,4,"INDIA",28
"2014 10 24 09:29:53.158000",CONSENT,218_1,1.414157393158E12,false,false,false,false,0,41743.0,,,,,,
"2014 10 24 09:30:19.504000",CONSENT,219_1,1.414157419504E12,false,false,false,true,1,463850.0,,,,,,
"2014 10 24 09:30:55.312000",CONSENT,220_1,1.414157455312E12,,,,,,,,,,,,
"2014 10 24 09:30:57.510000",CONSENT,221_1,1.41415745751E12,,,,,,,,,,,,
"2014 10 24 09:31:05.896000",CONSENT,222_1,1.414157465896E12,,,,,,,,,,,,
"2014 10 24 09:31:59.948000",CONSENT,223_1,1.414157519948E12,true,true,true,true,4,2530999.0,,,,,,
"2014 10 24 09:32:06.858000",CONSENT,224_1,1.414157526858E12,,,,,,,,,,,,
"2014 10 24 09:32:24.287000",CONSENT,225_1,1.414157544287E12,false,false,false,false,0,74469.0,,,,,,
"2014 10 24 09:32:31.590000",CONSENT,226_1,1.41415755159E12,false,false,false,false,0,155345.0,,,,,,
"2014 10 24 09:32:55.446000",CONSENT,227_1,1.414157575446E12,false,true,true,false,2,129417.0,,,,,,
"2014 10 24 09:33:21.346000",CONSENT,228_1,1.414157601346E12,false,true,true,false,2,45016.0,"Thank you",Female,2,5,"USA",34
"2014 10 24 09:33:49.241000",CONSENT,229_1,1.414157629241E12,false,true,false,true,2,108258.0,"-",Female,1,7,"USA",25
"2014 10 24 09:34:56.568000",CONSENT,230_1,1.414157696568E12,,,,,,,,,,,,
"2014 10 24 09:35:45.919000",CONSENT,231_1,1.414157745919E12,false,false,false,false,0,70073.0,,,,,,
"2014 10 24 09:35:59.450000",CONSENT,232_1,1.414157759045E12,false,true,true,true,3,366385.0,,,,,,
"2014 10 24 09:36:56.300000",CONSENT,233_1,1.414157816003E12,,,,,,,,,,,,
"2014 10 24 09:37:19.812000",CONSENT,234_1,1.414157839812E12,true,false,false,true,2,6573.0,"-",Male,0,7,"USA",29
"2014 10 24 09:37:25.642000",CONSENT,235_1,1.414157845642E12,true,true,true,true,4,2727140.0,,,,,,
"2014 10 24 09:37:29.585000",CONSENT,236_1,1.414157849585E12,,,,,,,,,,,,
"2014 10 24 09:37:37.541000",CONSENT,237_1,1.414157857541E12,false,false,false,false,0,181331.0,,,,,,
"2014 10 24 09:37:38.731000",CONSENT,238_1,1.414157858731E12,false,false,false,false,0,3108502.0,,,,,,
"2014 10 24 09:38:11.958000",CONSENT,239_1,1.414157891958E12,false,false,false,false,0,52848.0,,,,,,
"2014 10 24 09:38:45.260000",CONSENT,240_1,1.414157925026E12,,,,,,,,,,,,
"2014 10 24 09:38:51.856000",CONSENT,241_1,1.414157931856E12,,,,,,,,,,,,
"2014 10 24 09:38:56.359000",CONSENT,242_1,1.414157936359E12,false,false,false,false,0,14781.0,,,,,,
"2014 10 24 09:38:58.800000",CONSENT,243_1,1.414157938008E12,false,false,false,true,1,48270.0,,,,,,
"2014 10 24 09:38:59.275000",CONSENT,244_1,1.414157939275E12,false,true,false,false,1,68830.0,,,,,,
"2014 10 24 09:39:15.749000",CONSENT,245_1,1.414157955749E12,,,,,,,,,,,,
"2014 10 24 09:40:07.888000",CONSENT,246_1,1.414158007888E12,false,false,false,false,0,12359.0,,,,,,
"2014 10 24 09:40:07.965000",CONSENT,247_1,1.414158007965E12,false,false,true,false,1,86647.0,,,,,,
"2014 10 24 09:40:37.377000",CONSENT,248_1,1.414158037377E12,false,true,false,false,1,7659.0,,,,,,
"2014 10 24 09:41:02.848000",CONSENT,249_1,1.414158062848E12,false,true,false,false,1,219454.0,,,,,,
"2014 10 24 09:41:10.596000",CONSENT,250_1,1.414158070596E12,false,true,false,false,1,6280.0,,,,,,
"2014 10 24 09:41:12.847000",CONSENT,251_1,1.414158072847E12,false,false,true,true,2,63720.0,,,,,,
"2014 10 24 09:41:22.590000",CONSENT,252_1,1.414158082059E12,,,,,,,,,,,,
"2014 10 24 09:41:29.771000",CONSENT,253_1,1.414158089771E12,true,false,false,true,2,46803.0,,,,,,
"2014 10 24 09:41:29.991000",CONSENT,254_1,1.414158089991E12,,,,,,,,,,,,
"2014 10 24 09:41:33.636000",CONSENT,255_1,1.414158093636E12,,,,,,,,,,,,
"2014 10 24 09:42:23.208000",CONSENT,256_1,1.414158143208E12,false,false,false,false,0,80928.0,,,,,,
"2014 10 24 09:42:43.672000",CONSENT,257_1,1.414158163672E12,false,false,false,false,0,76153.0,,,,,,
"2014 10 24 09:43:13.405000",CONSENT,258_1,1.414158193405E12,false,false,false,false,0,194319.0,,,,,,
"2014 10 24 09:43:45.283000",CONSENT,259_1,1.414158225283E12,true,true,true,true,4,579103.0,,,,,,
"2014 10 24 09:43:53.316000",CONSENT,260_1,1.414158233316E12,false,false,false,true,1,87551.0,,,,,,
"2014 10 24 09:44:11.204000",CONSENT,261_1,1.414158251204E12,,,,,,,,,,,,
"2014 10 24 09:44:29.579000",CONSENT,262_1,1.414158269579E12,,,,,,,,,,,,
"2014 10 24 09:45:09.509000",CONSENT,263_1,1.414158309509E12,false,false,false,true,1,32128.0,,,,,,
"2014 10 24 09:45:13.882000",CONSENT,264_1,1.414158313882E12,,,,,,,,,,,,
"2014 10 24 09:45:31.773000",CONSENT,265_1,1.414158331773E12,false,true,true,false,2,387502.0,,,,,,
"2014 10 24 09:46:23.952000",CONSENT,266_1,1.414158383952E12,,,,,,,,,,,,
"2014 10 24 09:46:39.765000",CONSENT,267_1,1.414158399765E12,false,false,true,true,2,95410.0,,,,,,
"2014 10 24 09:46:50.528000",CONSENT,268_1,1.414158410528E12,false,true,false,false,1,405792.0,,,,,,
"2014 10 24 09:47:11.610000",CONSENT,269_1,1.414158431061E12,,,,,,,,,,,,
"2014 10 24 09:47:15.484000",CONSENT,270_1,1.414158435484E12,true,false,false,true,2,266253.0,,,,,,
"2014 10 24 09:47:47.840000",CONSENT,271_1,1.41415846784E12,,,,,,,,,,,,
"2014 10 24 09:48:00.253000",CONSENT,272_1,1.414158480253E12,false,false,false,false,0,91831.0,,,,,,
"2014 10 24 09:48:06.870000",CONSENT,273_1,1.41415848687E12,true,true,true,false,3,143005.0,"-",Male,6,6,"USA",20
"2014 10 24 09:48:23.399000",CONSENT,274_1,1.414158503399E12,,,,,,,,,,,,
"2014 10 24 09:48:47.550000",CONSENT,275_1,1.414158527055E12,false,false,false,true,1,74304.0,,,,,,
"2014 10 24 09:49:20.512000",CONSENT,276_1,1.414158560512E12,false,true,true,false,2,228987.0,,,,,,
"2014 10 24 09:50:28.490000",CONSENT,277_1,1.41415862849E12,false,false,true,false,1,70462.0,,,,,,
"2014 10 24 09:50:38.109000",CONSENT,278_1,1.414158638109E12,false,false,false,false,0,66247.0,,,,,,
"2014 10 24 09:50:44.346000",CONSENT,279_1,1.414158644346E12,false,true,false,false,1,1568520.0,,,,,,
"2014 10 24 09:51:01.731000",CONSENT,280_1,1.414158661731E12,false,true,false,false,1,412146.0,,,,,,
"2014 10 24 09:51:02.205000",CONSENT,281_1,1.414158662205E12,false,false,false,false,0,107499.0,,,,,,
"2014 10 24 09:51:21.464000",CONSENT,282_1,1.414158681464E12,false,false,false,false,0,174977.0,,,,,,
"2014 10 24 09:51:33.447000",CONSENT,283_1,1.414158693447E12,false,false,true,false,1,213979.0,,,,,,
"2014 10 24 09:52:57.355000",CONSENT,284_1,1.414158777355E12,false,true,false,false,1,13592.0,,,,,,
"2014 10 24 09:53:12.824000",CONSENT,285_1,1.414158792823E12,,,,,,,,,,,,
"2014 10 24 09:53:59.843000",CONSENT,286_1,1.414158839843E12,false,true,false,true,2,67570.0,"just learning java very hard task;  in my first few weeks of study",Female,0,7,"usa",39
"2014 10 24 09:54:07.637000",CONSENT,287_1,1.414158847637E12,,,,,,,,,,,,
"2014 10 24 09:54:28.830000",CONSENT,288_1,1.41415886883E12,true,true,true,true,4,53637.0,"FUN!",Male,7,2,"USA",27
"2014 10 24 09:54:35.321000",CONSENT,289_1,1.414158875321E12,,,,,,,,,,,,
"2014 10 24 09:55:09.553000",CONSENT,290_1,1.414158909553E12,false,false,false,false,0,79317.0,,,,,,
"2014 10 24 09:55:24.658000",CONSENT,291_1,1.414158924658E12,false,false,false,false,0,327892.0,,,,,,
"2014 10 24 09:56:43.578000",CONSENT,292_1,1.414159003578E12,true,false,false,false,1,75989.0,,,,,,
"2014 10 24 09:56:58.736000",CONSENT,293_1,1.414159018736E12,false,false,false,true,1,84233.0,,,,,,
"2014 10 24 09:57:23.731000",CONSENT,294_1,1.414159043731E12,false,false,true,false,1,69979.0,,,,,,
"2014 10 24 09:57:28.573000",CONSENT,295_1,1.414159048573E12,false,false,false,false,0,11161.0,,,,,,
"2014 10 24 09:58:10.140000",CONSENT,296_1,1.414159090014E12,true,false,false,false,1,17983.0,,,,,,
"2014 10 24 09:58:12.535000",CONSENT,297_1,1.414159092535E12,true,true,true,false,3,329305.0,,,,,,
"2014 10 24 09:58:18.289000",CONSENT,298_1,1.414159098289E12,false,true,true,false,2,1214899.0,,,,,,
"2014 10 24 09:58:31.873000",CONSENT,299_1,1.414159111873E12,false,false,false,true,1,10311.0,,,,,,
"2014 10 24 09:58:35.800000",CONSENT,300_1,1.414159115008E12,false,true,false,false,1,85574.0,,,,,,
"2014 10 24 09:58:46.603000",CONSENT,301_1,1.414159126603E12,false,true,false,false,1,52389.0,,,,,,
"2014 10 24 09:59:03.100000",CONSENT,302_1,1.4141591431E12,false,false,false,false,0,207805.0,,,,,,
"2014 10 24 09:59:25.805000",CONSENT,303_1,1.414159165805E12,,,,,,,,,,,,
"2014 10 24 10:00:00.806000",CONSENT,304_1,1.414159200806E12,false,true,false,false,1,105368.0,,,,,,
"2014 10 24 10:00:07.142000",CONSENT,305_1,1.414159207142E12,true,false,false,false,1,10939.0,,,,,,
"2014 10 24 10:01:55.195000",CONSENT,306_1,1.414159315195E12,,,,,,,,,,,,
"2014 10 24 10:01:57.110000",CONSENT,307_1,1.414159317011E12,true,true,true,false,3,373088.0,,,,,,
"2014 10 24 10:02:07.368000",CONSENT,308_1,1.414159327368E12,false,false,false,false,0,24156.0,,,,,,
"2014 10 24 10:02:14.745000",CONSENT,309_1,1.414159334745E12,true,false,false,true,2,193294.0,,,,,,
"2014 10 24 10:02:36.478000",CONSENT,310_1,1.414159356478E12,,,,,,,,,,,,
"2014 10 24 10:02:50.926000",CONSENT,311_1,1.414159370926E12,false,false,false,false,0,13892.0,,,,,,
"2014 10 24 10:02:59.263000",CONSENT,312_1,1.414159379263E12,false,true,true,false,2,156466.0,"no",Female,2,4,"united states",35
"2014 10 24 10:03:01.900000",CONSENT,313_1,1.41415938109E12,false,true,true,false,2,1974941.0,"-",Male,1,2,"USA",55
"2014 10 24 10:03:02.459000",CONSENT,314_1,1.414159382459E12,false,false,false,false,0,11020.0,,,,,,
"2014 10 24 10:03:17.799000",CONSENT,315_1,1.414159397799E12,false,false,false,true,1,11799.0,,,,,,
"2014 10 24 10:03:27.872000",CONSENT,316_1,1.414159407872E12,false,false,false,false,0,40522.0,,,,,,
"2014 10 24 10:03:32.786000",CONSENT,317_1,1.414159412786E12,false,true,false,false,1,574924.0,,,,,,
"2014 10 24 10:03:42.891000",CONSENT,318_1,1.414159422891E12,false,false,false,false,0,13584.0,,,,,,
"2014 10 24 10:04:00.999000",CONSENT,319_1,1.414159440999E12,false,false,true,false,1,61062.0,,,,,,
"2014 10 24 10:04:10.346000",CONSENT,320_1,1.414159450346E12,false,false,false,true,1,10172.0,,,,,,
"2014 10 24 10:04:29.849000",CONSENT,321_1,1.414159469849E12,false,true,false,false,1,124699.0,,,,,,
"2014 10 24 10:04:32.446000",CONSENT,322_1,1.414159472446E12,false,false,false,true,1,11164.0,,,,,,
"2014 10 24 10:05:16.842000",CONSENT,323_1,1.414159516842E12,true,false,false,false,1,13922.0,,,,,,
"2014 10 24 10:05:42.328000",CONSENT,324_1,1.414159542328E12,false,true,false,true,2,81239.0,,,,,,
"2014 10 24 10:05:45.329000",CONSENT,325_1,1.414159545329E12,false,false,true,true,2,98547.0,,,,,,
"2014 10 24 10:06:00.268000",CONSENT,326_1,1.414159560268E12,false,true,false,false,1,169835.0,,,,,,
"2014 10 24 10:06:01.864000",CONSENT,327_1,1.414159561864E12,false,false,true,false,1,107776.0,,,,,,
"2014 10 24 10:06:29.331000",CONSENT,328_1,1.414159589331E12,false,false,false,true,1,36716.0,,,,,,
"2014 10 24 10:06:29.790000",CONSENT,329_1,1.41415958979E12,false,false,false,true,1,287654.0,,,,,,
"2014 10 24 10:06:48.154000",CONSENT,330_1,1.414159608154E12,true,true,true,true,4,603531.0,"Thanks!",Male,3,4,"USA",25
"2014 10 24 10:07:00.276000",CONSENT,331_1,1.414159620276E12,false,true,false,false,1,214044.0,,,,,,
"2014 10 24 10:07:37.847000",CONSENT,332_1,1.414159657846E12,,,,,,,,,,,,
"2014 10 24 10:07:40.750000",CONSENT,333_1,1.41415966075E12,false,false,false,false,0,157841.0,,,,,,
"2014 10 24 10:08:59.495000",CONSENT,334_1,1.414159739495E12,false,true,false,false,1,218306.0,,,,,,
"2014 10 24 10:09:03.398000",CONSENT,335_1,1.414159743398E12,false,false,true,true,2,65506.0,,,,,,
"2014 10 24 10:09:07.326000",CONSENT,336_1,1.414159747326E12,,,,,,,,,,,,
"2014 10 24 10:09:45.780000",CONSENT,337_1,1.414159785078E12,false,true,false,false,1,176965.0,,,,,,
"2014 10 24 10:10:42.900000",CONSENT,338_1,1.4141598429E12,true,false,true,true,3,156824.0,"-",Female,1,6,"jordan",23
"2014 10 24 10:11:09.627000",CONSENT,339_1,1.414159869627E12,false,true,false,true,2,105008.0,"-",Male,1,7,"America",21
"2014 10 24 10:11:09.999000",CONSENT,340_1,1.414159869999E12,false,false,false,false,0,134894.0,,,,,,
"2014 10 24 10:11:16.479000",CONSENT,341_1,1.414159876479E12,false,true,false,true,2,234185.0,"Most of my programming experience is not in Java. 10 debugging problems is a lot when they're right in a row. It would be nice to break them up in smaller batches per HIT or into individual HITs.",Male,6,6,"United States",34
"2014 10 24 10:11:18.821000",CONSENT,342_1,1.414159878821E12,false,false,false,true,1,36772.0,,,,,,
"2014 10 24 10:11:22.688000",CONSENT,343_1,1.414159882688E12,false,false,false,true,1,101472.0,,,,,,
"2014 10 24 10:11:23.652000",CONSENT,344_1,1.414159883652E12,false,true,false,true,2,60690.0,,,,,,
"2014 10 24 10:12:15.838000",CONSENT,345_1,1.414159935838E12,false,false,false,false,0,17480.0,,,,,,
"2014 10 24 10:12:57.225000",CONSENT,346_1,1.414159977225E12,false,false,false,false,0,25440.0,,,,,,
"2014 10 24 10:13:03.174000",CONSENT,347_1,1.414159983174E12,false,false,false,false,0,37274.0,,,,,,
"2014 10 24 10:13:04.208000",CONSENT,348_1,1.414159984208E12,,,,,,,,,,,,
"2014 10 24 10:13:13.154000",CONSENT,349_1,1.414159993154E12,true,true,true,false,3,267682.0,"-",Male,5,6,"US",28
"2014 10 24 10:13:20.225000",CONSENT,350_1,1.414160000225E12,false,true,false,true,2,111850.0,,,,,,
"2014 10 24 10:13:22.870000",CONSENT,351_1,1.414160002087E12,false,false,false,true,1,231958.0,,,,,,
"2014 10 24 10:13:48.661000",CONSENT,352_1,1.414160028661E12,false,true,true,false,2,191594.0,,,,,,
"2014 10 24 10:13:52.692000",CONSENT,353_1,1.414160032692E12,,,,,,,,,,,,
"2014 10 24 10:13:54.694000",CONSENT,354_1,1.414160034694E12,false,true,false,false,1,93258.0,,,,,,
"2014 10 24 10:13:58.198000",CONSENT,355_1,1.414160038198E12,false,false,false,false,0,51968.0,,,,,,
"2014 10 24 10:14:11.184000",CONSENT,356_1,1.414160051184E12,false,false,false,false,0,7121.0,,,,,,
"2014 10 24 10:14:37.379000",CONSENT,357_1,1.414160077379E12,,,,,,,,,,,,
"2014 10 24 10:14:50.361000",CONSENT,358_1,1.414160090361E12,true,false,false,true,2,8052.0,"-",Female,1,6,"USA",22
"2014 10 24 10:15:06.220000",CONSENT,359_1,1.414160106022E12,true,false,false,true,2,6215.0,"-",Male,0.5,7,"USA",25
"2014 10 24 10:15:23.938000",CONSENT,360_1,1.414160123938E12,false,false,false,false,0,17280.0,,,,,,
"2014 10 24 10:15:52.701000",CONSENT,361_1,1.414160152701E12,false,true,false,false,1,323666.0,,,,,,
"2014 10 24 10:16:02.684000",CONSENT,362_1,1.414160162684E12,false,false,true,true,2,134205.0,,,,,,
"2014 10 24 10:16:38.376000",CONSENT,363_1,1.414160198376E12,false,false,false,true,1,25636.0,,,,,,
"2014 10 24 10:16:50.269000",CONSENT,364_1,1.414160210269E12,false,false,false,false,0,84037.0,,,,,,
"2014 10 24 10:16:58.174000",CONSENT,365_1,1.414160218174E12,false,false,false,false,0,25753.0,,,,,,
"2014 10 24 10:17:37.692000",CONSENT,366_1,1.414160257692E12,,,,,,,,,,,,
"2014 10 24 10:17:44.622000",CONSENT,367_1,1.414160264622E12,false,false,false,false,0,12759.0,,,,,,
"2014 10 24 10:18:10.450000",CONSENT,368_1,1.414160290045E12,,,,,,,,,,,,
"2014 10 24 10:18:10.224000",CONSENT,369_1,1.414160290224E12,false,true,false,false,1,13013.0,,,,,,
"2014 10 24 10:18:13.397000",CONSENT,370_1,1.414160293397E12,false,false,false,true,1,38797.0,,,,,,
"2014 10 24 10:18:22.956000",CONSENT,371_1,1.414160302956E12,,,,,,,,,,,,
"2014 10 24 10:18:26.230000",CONSENT,372_1,1.41416030623E12,,,,,,,,,,,,
"2014 10 24 10:18:35.848000",CONSENT,373_1,1.414160315848E12,false,false,false,true,1,10746.0,,,,,,
"2014 10 24 10:18:59.976000",CONSENT,374_1,1.414160339976E12,false,false,false,false,0,13449.0,,,,,,
"2014 10 24 10:19:06.735000",CONSENT,375_1,1.414160346735E12,true,false,true,true,3,9342.0,,,,,,
"2014 10 24 10:19:31.183000",CONSENT,376_1,1.414160371183E12,false,false,true,false,1,18874.0,,,,,,
"2014 10 24 10:20:19.408000",CONSENT,377_1,1.414160419408E12,false,false,false,true,1,10884.0,,,,,,
"2014 10 24 10:20:43.389000",CONSENT,378_1,1.414160443389E12,false,false,false,false,0,14775.0,,,,,,
"2014 10 24 10:21:11.821000",CONSENT,379_1,1.414160471821E12,false,false,true,false,1,12410.0,,,,,,
"2014 10 24 10:21:12.773000",CONSENT,380_1,1.414160472773E12,false,false,false,false,0,42997.0,,,,,,
"2014 10 24 10:21:37.651000",CONSENT,381_1,1.414160497651E12,false,true,false,false,1,12413.0,,,,,,
"2014 10 24 10:21:51.563000",CONSENT,382_1,1.414160511563E12,,,,,,,,,,,,
"2014 10 24 10:22:04.689000",CONSENT,383_1,1.414160524689E12,false,false,false,true,1,13437.0,,,,,,
"2014 10 24 10:22:30.373000",CONSENT,384_1,1.414160550373E12,false,false,true,false,1,8459.0,,,,,,
"2014 10 24 10:22:51.699000",CONSENT,385_1,1.414160571699E12,true,true,true,false,3,190584.0,"-",Female,30,5,"USA",57
"2014 10 24 10:22:54.437000",CONSENT,386_1,1.414160574437E12,false,true,false,false,1,10554.0,,,,,,
"2014 10 24 10:23:17.325000",CONSENT,387_1,1.414160597325E12,false,false,false,true,1,13650.0,,,,,,
"2014 10 24 10:23:25.196000",CONSENT,388_1,1.414160605196E12,,,,,,,,,,,,
"2014 10 24 10:23:46.328000",CONSENT,389_1,1.414160626328E12,true,true,true,true,4,445404.0,"-",Male,10,4,"USA",35
"2014 10 24 10:23:50.175000",CONSENT,390_1,1.414160630175E12,,,,,,,,,,,,
"2014 10 24 10:23:53.117000",CONSENT,391_1,1.414160633117E12,false,false,false,false,0,15426.0,,,,,,
"2014 10 24 10:24:17.117000",CONSENT,392_1,1.414160657117E12,false,true,true,false,2,110243.0,"-",Female,6,6,"India",28
"2014 10 24 10:25:27.431000",CONSENT,393_1,1.414160727431E12,false,true,false,true,2,113580.0,"I have been learning java for a year now. I tried to answer to the best of my ability's. Thank you.",Male,2,7,"US",29
"2014 10 24 10:26:21.549000",CONSENT,394_1,1.414160781548E12,true,true,false,false,2,13611.0,"-",Female,0,4,"India",29
"2014 10 24 10:26:39.586000",CONSENT,395_1,1.414160799586E12,,,,,,,,,,,,
"2014 10 24 10:28:05.550000",CONSENT,396_1,1.41416088555E12,false,true,false,false,1,70818.0,,,,,,
"2014 10 24 10:28:12.370000",CONSENT,397_1,1.41416089237E12,false,false,false,true,1,111493.0,,,,,,
"2014 10 24 10:28:37.565000",CONSENT,398_1,1.414160917565E12,false,true,true,true,3,398423.0,"the programming experience is not in Java ",Male,23,5,"USA",46
"2014 10 24 10:28:47.537000",CONSENT,399_1,1.414160927537E12,true,true,true,true,4,488174.0,"N/A",Male,4,5,"USA",30
"2014 10 24 10:30:17.707000",CONSENT,400_1,1.414161017707E12,false,true,false,false,1,6736.0,,,,,,
"2014 10 24 10:30:59.280000",CONSENT,401_1,1.414161059028E12,false,false,true,true,2,10120.0,"-",Female,5,2,"INDIA",26
"2014 10 24 10:31:10.380000",CONSENT,402_1,1.41416107038E12,false,false,false,false,0,231633.0,,,,,,
"2014 10 24 10:31:17.958000",CONSENT,403_1,1.414161077958E12,true,false,false,true,2,10115.0,"-",Male,6,5,"india",25
"2014 10 24 10:31:20.844000",CONSENT,404_1,1.414161080844E12,false,false,false,true,1,13420.0,,,,,,
"2014 10 24 10:33:43.407000",CONSENT,405_1,1.414161223407E12,true,false,false,false,1,2228728.0,,,,,,
"2014 10 24 10:36:13.902000",CONSENT,406_1,1.414161373902E12,false,false,false,false,0,118637.0,,,,,,
"2014 10 24 10:36:45.241000",CONSENT,407_1,1.414161405241E12,false,false,false,false,0,83140.0,,,,,,
"2014 10 24 10:37:04.926000",CONSENT,408_1,1.414161424926E12,,,,,,,,,,,,
"2014 10 24 10:37:12.633000",CONSENT,409_1,1.414161432633E12,false,true,false,true,2,67284.0,"-",Male,1,4,"USA",33
"2014 10 24 10:39:42.233000",CONSENT,410_1,1.414161582233E12,,,,,,,,,,,,
"2014 10 24 10:39:43.224000",CONSENT,411_1,1.414161583224E12,false,true,false,false,1,1259229.0,,,,,,
"2014 10 24 10:40:45.700000",CONSENT,412_1,1.4141616457E12,,,,,,,,,,,,
"2014 10 24 10:41:16.344000",CONSENT,413_1,1.414161676344E12,false,true,false,false,1,123716.0,,,,,,
"2014 10 24 10:41:29.495000",CONSENT,414_1,1.414161689495E12,false,true,false,false,1,221014.0,,,,,,
"2014 10 24 10:41:33.592000",CONSENT,415_1,1.414161693592E12,false,true,false,true,2,101662.0,"-",Female,0,6,"USA",34
"2014 10 24 10:43:22.630000",CONSENT,416_1,1.414161802063E12,,,,,,,,,,,,
"2014 10 24 10:43:29.344000",CONSENT,417_1,1.414161809344E12,false,true,false,false,1,258245.0,,,,,,
"2014 10 24 10:43:54.693000",CONSENT,418_1,1.414161834693E12,false,true,false,false,1,92444.0,,,,,,
"2014 10 24 10:44:17.863000",CONSENT,419_1,1.414161857863E12,,,,,,,,,,,,
"2014 10 24 10:45:19.251000",CONSENT,420_1,1.414161919251E12,false,false,false,false,0,71138.0,,,,,,
"2014 10 24 10:45:42.612000",CONSENT,421_1,1.414161942612E12,false,true,false,false,1,371984.0,,,,,,
"2014 10 24 10:46:57.724000",CONSENT,422_1,1.414162017724E12,,,,,,,,,,,,
"2014 10 24 10:47:24.254000",CONSENT,423_1,1.414162044254E12,false,true,false,false,1,51782.0,,,,,,
"2014 10 24 10:48:02.595000",CONSENT,424_1,1.414162082595E12,false,false,false,true,1,38077.0,,,,,,
"2014 10 24 10:48:39.161000",CONSENT,425_1,1.414162119161E12,false,true,false,false,1,472246.0,,,,,,
"2014 10 24 10:48:53.125000",CONSENT,426_1,1.414162133125E12,false,true,false,false,1,15483.0,,,,,,
"2014 10 24 10:49:25.134000",CONSENT,427_1,1.414162165134E12,false,true,false,false,1,440931.0,,,,,,
"2014 10 24 10:49:29.535000",CONSENT,428_1,1.414162169535E12,false,false,false,true,1,259008.0,,,,,,
"2014 10 24 10:49:38.577000",CONSENT,429_1,1.414162178577E12,false,true,false,true,2,14762.0,,,,,,
"2014 10 24 10:49:42.152000",CONSENT,430_1,1.414162182152E12,false,true,false,false,1,600109.0,,,,,,
"2014 10 24 10:50:48.267000",CONSENT,431_1,1.414162248267E12,false,false,false,false,0,73239.0,,,,,,
"2014 10 24 10:50:52.537000",CONSENT,432_1,1.414162252537E12,true,true,true,true,4,367400.0,,,,,,
"2014 10 24 10:51:22.899000",CONSENT,433_1,1.414162282899E12,false,false,false,true,1,38660.0,,,,,,
"2014 10 24 10:51:34.223000",CONSENT,434_1,1.414162294223E12,true,true,true,true,4,292881.0,,,,,,
"2014 10 24 10:52:09.732000",CONSENT,435_1,1.414162329732E12,false,false,false,true,1,117617.0,,,,,,
"2014 10 24 10:52:21.380000",CONSENT,436_1,1.41416234138E12,false,false,true,false,1,33023.0,,,,,,
"2014 10 24 10:52:47.935000",CONSENT,437_1,1.414162367934E12,false,false,false,false,0,123481.0,,,,,,
